support,itemsets
0.0270666666666666,"Tomato, Milk"
0.0257333333333333,"Water, Milk"
0.0261333333333333,"Milk, Yogurt"
0.0259333333333333,"Onion, Minced Meat"
0.0261666666666666,"Orange, Minced Meat"
0.0254666666666666,"Pizza, Minced Meat"
0.0256,"Potato, Minced Meat"
0.0262666666666666,"Rice, Minced Meat"
0.0261333333333333,"Minced Meat, Sausage"
0.0238333333333333,"Minced Meat, Shampoo"
0.0258,"Soap, Minced Meat"
0.0284666666666666,"Soda, Minced Meat"
0.0272333333333333,"Strawberry, Minced Meat"
0.0270333333333333,"Tomato, Minced Meat"
0.0247666666666666,"Water, Minced Meat"
0.0259333333333333,"Yogurt, Minced Meat"
0.0277666666666666,"Orange, Onion"
0.0261666666666666,"Pizza, Onion"
0.0262,"Potato, Onion"
0.0242666666666666,"Rice, Onion"
0.0249333333333333,"Onion, Sausage"
0.0267,"Onion, Shampoo"
0.0271333333333333,"Soap, Onion"
0.0268,"Soda, Onion"
0.0267,"Strawberry, Onion"
0.0257,"Tomato, Onion"
0.0257666666666666,"Water, Onion"
0.0267666666666666,"Yogurt, Onion"
0.0268666666666666,"Orange, Pizza"
0.0253333333333333,"Orange, Potato"
0.0265333333333333,"Orange, Rice"
0.0276,"Orange, Sausage"
0.0272,"Orange, Shampoo"
0.027,"Orange, Soap"
0.0286,"Soda, Orange"
0.0269333333333333,"Orange, Strawberry"
0.0258,"Orange, Tomato"
0.0264666666666666,"Orange, Water"
0.0274333333333333,"Orange, Yogurt"
0.0248666666666666,"Pizza, Potato"
0.0265333333333333,"Pizza, Rice"
0.0273,"Pizza, Sausage"
0.0263,"Pizza, Shampoo"
0.0268666666666666,"Pizza, Soap"
0.0263666666666666,"Soda, Pizza"
0.0258,"Pizza, Strawberry"
0.0263,"Tomato, Pizza"
0.0262,"Water, Pizza"
0.0263333333333333,"Pizza, Yogurt"
0.0267333333333333,"Rice, Potato"
0.0275666666666666,"Potato, Sausage"
0.0261333333333333,"Potato, Shampoo"
0.0255333333333333,"Potato, Soap"
0.0270333333333333,"Soda, Potato"
0.0263333333333333,"Strawberry, Potato"
0.0244333333333333,"Tomato, Potato"
0.0243,"Water, Potato"
0.0273,"Yogurt, Potato"
0.0269,"Rice, Sausage"
0.0264,"Rice, Shampoo"
0.0274666666666666,"Rice, Soap"
0.0286666666666666,"Soda, Rice"
0.0266,"Rice, Strawberry"
0.0268333333333333,"Tomato, Rice"
0.0251,"Water, Rice"
0.0255,"Rice, Yogurt"
0.0262666666666666,"Shampoo, Sausage"
0.0277666666666666,"Soap, Sausage"
0.0259666666666666,"Soda, Sausage"
0.0273333333333333,"Strawberry, Sausage"
0.0270666666666666,"Tomato, Sausage"
0.0268666666666666,"Water, Sausage"
0.0269333333333333,"Yogurt, Sausage"
0.0279333333333333,"Soap, Shampoo"
0.0274,"Soda, Shampoo"
0.0277333333333333,"Strawberry, Shampoo"
0.0262333333333333,"Tomato, Shampoo"
0.025,"Water, Shampoo"
0.0265666666666666,"Yogurt, Shampoo"
0.0270666666666666,"Soda, Soap"
0.0257666666666666,"Strawberry, Soap"
0.0272,"Tomato, Soap"
0.0273666666666666,"Water, Soap"
0.0281,"Yogurt, Soap"
0.0280666666666666,"Soda, Strawberry"
0.0264,"Soda, Tomato"
0.025,"Soda, Water"
0.027,"Soda, Yogurt"
0.0262666666666666,"Tomato, Strawberry"
0.0275,"Water, Strawberry"
0.0265666666666666,"Strawberry, Yogurt"
0.0253333333333333,"Water, Tomato"
0.0249666666666666,"Tomato, Yogurt"
0.0271,"Water, Yogurt"
