support,itemsets
0.027433333333333334,"frozenset({'Cracker', 'Soap'})"
0.02666666666666667,"frozenset({'Soda', 'Cracker'})"
0.026366666666666667,"frozenset({'Cracker', 'Strawberry'})"
0.026166666666666668,"frozenset({'Tomato', 'Cracker'})"
0.026133333333333335,"frozenset({'Water', 'Cracker'})"
0.0262,"frozenset({'Cracker', 'Yogurt'})"
0.024766666666666666,"frozenset({'Cucumber', 'Detergent'})"
0.025833333333333333,"frozenset({'Cucumber', 'Dish Sponge'})"
0.0258,"frozenset({'Dumpling', 'Cucumber'})"
0.025966666666666666,"frozenset({'Egg', 'Cucumber'})"
0.024533333333333334,"frozenset({'Fish', 'Cucumber'})"
0.026466666666666666,"frozenset({'Flatbread with Meat', 'Cucumber'})"
0.025866666666666666,"frozenset({'Honey', 'Cucumber'})"
0.025833333333333333,"frozenset({'Ice Cream', 'Cucumber'})"
0.0258,"frozenset({'Juice', 'Cucumber'})"
0.026433333333333333,"frozenset({'Lentil', 'Cucumber'})"
0.026166666666666668,"frozenset({'Milk', 'Cucumber'})"
0.025866666666666666,"frozenset({'Cucumber', 'Minced Meat'})"
0.02666666666666667,"frozenset({'Cucumber', 'Onion'})"
0.0266,"frozenset({'Orange', 'Cucumber'})"
0.025066666666666668,"frozenset({'Pizza', 'Cucumber'})"
0.025533333333333335,"frozenset({'Cucumber', 'Potato'})"
0.0258,"frozenset({'Rice', 'Cucumber'})"
0.026333333333333334,"frozenset({'Cucumber', 'Sausage'})"
0.0262,"frozenset({'Cucumber', 'Shampoo'})"
0.026933333333333333,"frozenset({'Cucumber', 'Soap'})"
0.027133333333333332,"frozenset({'Soda', 'Cucumber'})"
0.024466666666666668,"frozenset({'Strawberry', 'Cucumber'})"
0.026433333333333333,"frozenset({'Tomato', 'Cucumber'})"
0.026433333333333333,"frozenset({'Water', 'Cucumber'})"
0.025333333333333333,"frozenset({'Yogurt', 'Cucumber'})"
0.0263,"frozenset({'Dish Sponge', 'Detergent'})"
0.025633333333333334,"frozenset({'Dumpling', 'Detergent'})"
0.025766666666666667,"frozenset({'Egg', 'Detergent'})"
0.025166666666666667,"frozenset({'Fish', 'Detergent'})"
0.02493333333333333,"frozenset({'Flatbread with Meat', 'Detergent'})"
0.025566666666666668,"frozenset({'Honey', 'Detergent'})"
0.026133333333333335,"frozenset({'Ice Cream', 'Detergent'})"
0.025333333333333333,"frozenset({'Juice', 'Detergent'})"
0.024866666666666665,"frozenset({'Lentil', 'Detergent'})"
0.0253,"frozenset({'Milk', 'Detergent'})"
0.0261,"frozenset({'Detergent', 'Minced Meat'})"
0.025866666666666666,"frozenset({'Detergent', 'Onion'})"
0.024533333333333334,"frozenset({'Orange', 'Detergent'})"
0.023766666666666665,"frozenset({'Pizza', 'Detergent'})"
0.025233333333333333,"frozenset({'Potato', 'Detergent'})"
0.025266666666666666,"frozenset({'Rice', 'Detergent'})"
0.025966666666666666,"frozenset({'Detergent', 'Sausage'})"
0.025366666666666666,"frozenset({'Detergent', 'Shampoo'})"
0.026866666666666667,"frozenset({'Soap', 'Detergent'})"
0.0257,"frozenset({'Soda', 'Detergent'})"
0.0256,"frozenset({'Strawberry', 'Detergent'})"
0.025566666666666668,"frozenset({'Tomato', 'Detergent'})"
0.023633333333333333,"frozenset({'Water', 'Detergent'})"
0.025833333333333333,"frozenset({'Yogurt', 'Detergent'})"
0.026933333333333333,"frozenset({'Dumpling', 'Dish Sponge'})"
0.0266,"frozenset({'Egg', 'Dish Sponge'})"
0.0256,"frozenset({'Fish', 'Dish Sponge'})"
0.027366666666666668,"frozenset({'Flatbread with Meat', 'Dish Sponge'})"
0.027766666666666665,"frozenset({'Honey', 'Dish Sponge'})"
0.027833333333333335,"frozenset({'Ice Cream', 'Dish Sponge'})"
0.024966666666666668,"frozenset({'Juice', 'Dish Sponge'})"
0.0263,"frozenset({'Lentil', 'Dish Sponge'})"
0.024533333333333334,"frozenset({'Milk', 'Dish Sponge'})"
0.0259,"frozenset({'Dish Sponge', 'Minced Meat'})"
0.025833333333333333,"frozenset({'Dish Sponge', 'Onion'})"
0.027133333333333332,"frozenset({'Orange', 'Dish Sponge'})"
0.0255,"frozenset({'Pizza', 'Dish Sponge'})"
0.026633333333333332,"frozenset({'Dish Sponge', 'Potato'})"
0.0265,"frozenset({'Rice', 'Dish Sponge'})"
0.026766666666666668,"frozenset({'Dish Sponge', 'Sausage'})"
0.0278,"frozenset({'Dish Sponge', 'Shampoo'})"
0.0279,"frozenset({'Dish Sponge', 'Soap'})"
0.0277,"frozenset({'Soda', 'Dish Sponge'})"
0.0266,"frozenset({'Strawberry', 'Dish Sponge'})"
0.026166666666666668,"frozenset({'Tomato', 'Dish Sponge'})"
0.024333333333333332,"frozenset({'Water', 'Dish Sponge'})"
0.0262,"frozenset({'Yogurt', 'Dish Sponge'})"
0.026733333333333335,"frozenset({'Dumpling', 'Egg'})"
0.025866666666666666,"frozenset({'Fish', 'Dumpling'})"
0.026233333333333334,"frozenset({'Flatbread with Meat', 'Dumpling'})"
0.026766666666666668,"frozenset({'Honey', 'Dumpling'})"
0.027,"frozenset({'Ice Cream', 'Dumpling'})"
0.0269,"frozenset({'Juice', 'Dumpling'})"
0.025666666666666667,"frozenset({'Lentil', 'Dumpling'})"
0.025633333333333334,"frozenset({'Milk', 'Dumpling'})"
0.0273,"frozenset({'Dumpling', 'Minced Meat'})"
0.025233333333333333,"frozenset({'Dumpling', 'Onion'})"
0.027033333333333333,"frozenset({'Orange', 'Dumpling'})"
0.0258,"frozenset({'Pizza', 'Dumpling'})"
0.026166666666666668,"frozenset({'Dumpling', 'Potato'})"
0.0268,"frozenset({'Rice', 'Dumpling'})"
0.025866666666666666,"frozenset({'Dumpling', 'Sausage'})"
0.026,"frozenset({'Dumpling', 'Shampoo'})"
0.026133333333333335,"frozenset({'Dumpling', 'Soap'})"
0.025633333333333334,"frozenset({'Soda', 'Dumpling'})"
0.025666666666666667,"frozenset({'Dumpling', 'Strawberry'})"
0.0266,"frozenset({'Tomato', 'Dumpling'})"
0.025366666666666666,"frozenset({'Water', 'Dumpling'})"
0.026633333333333332,"frozenset({'Dumpling', 'Yogurt'})"
0.0256,"frozenset({'Fish', 'Egg'})"
0.0267,"frozenset({'Flatbread with Meat', 'Egg'})"
0.025133333333333334,"frozenset({'Honey', 'Egg'})"
0.026966666666666667,"frozenset({'Ice Cream', 'Egg'})"
0.025766666666666667,"frozenset({'Juice', 'Egg'})"
0.026033333333333332,"frozenset({'Lentil', 'Egg'})"
0.026866666666666667,"frozenset({'Milk', 'Egg'})"
0.025833333333333333,"frozenset({'Egg', 'Minced Meat'})"
0.026633333333333332,"frozenset({'Egg', 'Onion'})"
0.025666666666666667,"frozenset({'Orange', 'Egg'})"
0.025666666666666667,"frozenset({'Pizza', 'Egg'})"
0.0246,"frozenset({'Egg', 'Potato'})"
0.0252,"frozenset({'Rice', 'Egg'})"
0.0253,"frozenset({'Egg', 'Sausage'})"
0.0266,"frozenset({'Egg', 'Shampoo'})"
0.026533333333333332,"frozenset({'Egg', 'Soap'})"
0.027766666666666665,"frozenset({'Soda', 'Egg'})"
0.028266666666666666,"frozenset({'Egg', 'Strawberry'})"
0.026366666666666667,"frozenset({'Tomato', 'Egg'})"
0.025966666666666666,"frozenset({'Water', 'Egg'})"
0.026133333333333335,"frozenset({'Egg', 'Yogurt'})"
0.0254,"frozenset({'Flatbread with Meat', 'Fish'})"
0.026333333333333334,"frozenset({'Fish', 'Honey'})"
0.02723333333333333,"frozenset({'Fish', 'Ice Cream'})"
0.026266666666666667,"frozenset({'Fish', 'Juice'})"
0.026233333333333334,"frozenset({'Fish', 'Lentil'})"
0.027133333333333332,"frozenset({'Fish', 'Milk'})"
0.0261,"frozenset({'Fish', 'Minced Meat'})"
0.024666666666666667,"frozenset({'Fish', 'Onion'})"
0.026833333333333334,"frozenset({'Orange', 'Fish'})"
0.025766666666666667,"frozenset({'Fish', 'Pizza'})"
0.0266,"frozenset({'Fish', 'Potato'})"
0.02666666666666667,"frozenset({'Fish', 'Rice'})"
0.0279,"frozenset({'Fish', 'Sausage'})"
0.026066666666666665,"frozenset({'Fish', 'Shampoo'})"
0.027466666666666667,"frozenset({'Fish', 'Soap'})"
0.027966666666666667,"frozenset({'Soda', 'Fish'})"
0.0264,"frozenset({'Fish', 'Strawberry'})"
0.025766666666666667,"frozenset({'Fish', 'Tomato'})"
0.0271,"frozenset({'Water', 'Fish'})"
0.028166666666666666,"frozenset({'Fish', 'Yogurt'})"
0.026333333333333334,"frozenset({'Flatbread with Meat', 'Honey'})"
0.026433333333333333,"frozenset({'Flatbread with Meat', 'Ice Cream'})"
0.027066666666666666,"frozenset({'Flatbread with Meat', 'Juice'})"
0.026633333333333332,"frozenset({'Flatbread with Meat', 'Lentil'})"
0.0272,"frozenset({'Flatbread with Meat', 'Milk'})"
0.025933333333333333,"frozenset({'Flatbread with Meat', 'Minced Meat'})"
0.0275,"frozenset({'Flatbread with Meat', 'Onion'})"
0.027133333333333332,"frozenset({'Flatbread with Meat', 'Orange'})"
0.024666666666666667,"frozenset({'Flatbread with Meat', 'Pizza'})"
0.026933333333333333,"frozenset({'Flatbread with Meat', 'Potato'})"
0.0247,"frozenset({'Flatbread with Meat', 'Rice'})"
0.0268,"frozenset({'Flatbread with Meat', 'Sausage'})"
0.026966666666666667,"frozenset({'Flatbread with Meat', 'Shampoo'})"
0.026033333333333332,"frozenset({'Flatbread with Meat', 'Soap'})"
0.0264,"frozenset({'Soda', 'Flatbread with Meat'})"
0.0258,"frozenset({'Flatbread with Meat', 'Strawberry'})"
0.026266666666666667,"frozenset({'Flatbread with Meat', 'Tomato'})"
0.026333333333333334,"frozenset({'Flatbread with Meat', 'Water'})"
0.026333333333333334,"frozenset({'Flatbread with Meat', 'Yogurt'})"
0.027466666666666667,"frozenset({'Honey', 'Ice Cream'})"
0.024566666666666667,"frozenset({'Honey', 'Juice'})"
0.0254,"frozenset({'Honey', 'Lentil'})"
0.025566666666666668,"frozenset({'Honey', 'Milk'})"
0.026833333333333334,"frozenset({'Honey', 'Minced Meat'})"
0.026866666666666667,"frozenset({'Honey', 'Onion'})"
0.025433333333333332,"frozenset({'Orange', 'Honey'})"
0.025766666666666667,"frozenset({'Honey', 'Pizza'})"
0.0264,"frozenset({'Honey', 'Potato'})"
0.025733333333333334,"frozenset({'Honey', 'Rice'})"
0.0257,"frozenset({'Honey', 'Sausage'})"
0.0267,"frozenset({'Honey', 'Shampoo'})"
0.027833333333333335,"frozenset({'Honey', 'Soap'})"
0.027733333333333332,"frozenset({'Soda', 'Honey'})"
0.0251,"frozenset({'Honey', 'Strawberry'})"
0.026,"frozenset({'Tomato', 'Honey'})"
0.0257,"frozenset({'Water', 'Honey'})"
0.0267,"frozenset({'Honey', 'Yogurt'})"
0.027966666666666667,"frozenset({'Ice Cream', 'Juice'})"
0.0275,"frozenset({'Lentil', 'Ice Cream'})"
0.027533333333333333,"frozenset({'Ice Cream', 'Milk'})"
0.028166666666666666,"frozenset({'Ice Cream', 'Minced Meat'})"
0.0276,"frozenset({'Ice Cream', 'Onion'})"
0.028666666666666667,"frozenset({'Orange', 'Ice Cream'})"
0.026233333333333334,"frozenset({'Pizza', 'Ice Cream'})"
0.026233333333333334,"frozenset({'Ice Cream', 'Potato'})"
0.028233333333333333,"frozenset({'Ice Cream', 'Rice'})"
0.0269,"frozenset({'Ice Cream', 'Sausage'})"
0.027866666666666668,"frozenset({'Ice Cream', 'Shampoo'})"
0.02666666666666667,"frozenset({'Ice Cream', 'Soap'})"
0.0266,"frozenset({'Soda', 'Ice Cream'})"
0.027533333333333333,"frozenset({'Ice Cream', 'Strawberry'})"
0.0285,"frozenset({'Tomato', 'Ice Cream'})"
0.026233333333333334,"frozenset({'Water', 'Ice Cream'})"
0.0271,"frozenset({'Ice Cream', 'Yogurt'})"
0.025933333333333333,"frozenset({'Lentil', 'Juice'})"
0.026433333333333333,"frozenset({'Milk', 'Juice'})"
0.025633333333333334,"frozenset({'Juice', 'Minced Meat'})"
0.026933333333333333,"frozenset({'Juice', 'Onion'})"
0.026266666666666667,"frozenset({'Orange', 'Juice'})"
0.0259,"frozenset({'Pizza', 'Juice'})"
0.0262,"frozenset({'Juice', 'Potato'})"
0.026566666666666666,"frozenset({'Rice', 'Juice'})"
0.027633333333333333,"frozenset({'Juice', 'Sausage'})"
0.0264,"frozenset({'Juice', 'Shampoo'})"
0.0277,"frozenset({'Juice', 'Soap'})"
0.0272,"frozenset({'Soda', 'Juice'})"
0.027333333333333334,"frozenset({'Juice', 'Strawberry'})"
0.027266666666666668,"frozenset({'Tomato', 'Juice'})"
0.0267,"frozenset({'Water', 'Juice'})"
0.0275,"frozenset({'Juice', 'Yogurt'})"
0.0253,"frozenset({'Lentil', 'Milk'})"
0.027133333333333332,"frozenset({'Lentil', 'Minced Meat'})"
0.025133333333333334,"frozenset({'Lentil', 'Onion'})"
0.027566666666666666,"frozenset({'Orange', 'Lentil'})"
0.026333333333333334,"frozenset({'Lentil', 'Pizza'})"
0.027466666666666667,"frozenset({'Lentil', 'Potato'})"
0.0258,"frozenset({'Lentil', 'Rice'})"
0.0267,"frozenset({'Lentil', 'Sausage'})"
0.0282,"frozenset({'Lentil', 'Shampoo'})"
0.026866666666666667,"frozenset({'Lentil', 'Soap'})"
0.025166666666666667,"frozenset({'Soda', 'Lentil'})"
0.026866666666666667,"frozenset({'Lentil', 'Strawberry'})"
0.02666666666666667,"frozenset({'Tomato', 'Lentil'})"
0.025166666666666667,"frozenset({'Water', 'Lentil'})"
0.027166666666666665,"frozenset({'Lentil', 'Yogurt'})"
0.025633333333333334,"frozenset({'Milk', 'Minced Meat'})"
0.0263,"frozenset({'Milk', 'Onion'})"
0.026133333333333335,"frozenset({'Orange', 'Milk'})"
0.025133333333333334,"frozenset({'Pizza', 'Milk'})"
0.0261,"frozenset({'Milk', 'Potato'})"
0.026033333333333332,"frozenset({'Rice', 'Milk'})"
0.0262,"frozenset({'Milk', 'Sausage'})"
0.0272,"frozenset({'Milk', 'Shampoo'})"
0.0261,"frozenset({'Milk', 'Soap'})"
0.02723333333333333,"frozenset({'Soda', 'Milk'})"
0.0253,"frozenset({'Milk', 'Strawberry'})"
0.027066666666666666,"frozenset({'Tomato', 'Milk'})"
0.025733333333333334,"frozenset({'Water', 'Milk'})"
0.026133333333333335,"frozenset({'Milk', 'Yogurt'})"
0.025933333333333333,"frozenset({'Onion', 'Minced Meat'})"
0.026166666666666668,"frozenset({'Orange', 'Minced Meat'})"
0.025466666666666665,"frozenset({'Pizza', 'Minced Meat'})"
0.0256,"frozenset({'Potato', 'Minced Meat'})"
0.026266666666666667,"frozenset({'Rice', 'Minced Meat'})"
0.026133333333333335,"frozenset({'Minced Meat', 'Sausage'})"
0.023833333333333335,"frozenset({'Minced Meat', 'Shampoo'})"
0.0258,"frozenset({'Soap', 'Minced Meat'})"
0.028466666666666668,"frozenset({'Soda', 'Minced Meat'})"
0.02723333333333333,"frozenset({'Strawberry', 'Minced Meat'})"
0.027033333333333333,"frozenset({'Tomato', 'Minced Meat'})"
0.024766666666666666,"frozenset({'Water', 'Minced Meat'})"
0.025933333333333333,"frozenset({'Yogurt', 'Minced Meat'})"
0.027766666666666665,"frozenset({'Orange', 'Onion'})"
0.026166666666666668,"frozenset({'Pizza', 'Onion'})"
0.0262,"frozenset({'Potato', 'Onion'})"
0.024266666666666666,"frozenset({'Rice', 'Onion'})"
0.02493333333333333,"frozenset({'Onion', 'Sausage'})"
0.0267,"frozenset({'Onion', 'Shampoo'})"
0.027133333333333332,"frozenset({'Soap', 'Onion'})"
0.0268,"frozenset({'Soda', 'Onion'})"
0.0267,"frozenset({'Strawberry', 'Onion'})"
0.0257,"frozenset({'Tomato', 'Onion'})"
0.025766666666666667,"frozenset({'Water', 'Onion'})"
0.026766666666666668,"frozenset({'Yogurt', 'Onion'})"
0.026866666666666667,"frozenset({'Orange', 'Pizza'})"
0.025333333333333333,"frozenset({'Orange', 'Potato'})"
0.026533333333333332,"frozenset({'Orange', 'Rice'})"
0.0276,"frozenset({'Orange', 'Sausage'})"
0.0272,"frozenset({'Orange', 'Shampoo'})"
0.027,"frozenset({'Orange', 'Soap'})"
0.0286,"frozenset({'Soda', 'Orange'})"
0.026933333333333333,"frozenset({'Orange', 'Strawberry'})"
0.0258,"frozenset({'Orange', 'Tomato'})"
0.026466666666666666,"frozenset({'Orange', 'Water'})"
0.027433333333333334,"frozenset({'Orange', 'Yogurt'})"
0.024866666666666665,"frozenset({'Pizza', 'Potato'})"
0.026533333333333332,"frozenset({'Pizza', 'Rice'})"
0.0273,"frozenset({'Pizza', 'Sausage'})"
0.0263,"frozenset({'Pizza', 'Shampoo'})"
0.026866666666666667,"frozenset({'Pizza', 'Soap'})"
0.026366666666666667,"frozenset({'Soda', 'Pizza'})"
0.0258,"frozenset({'Pizza', 'Strawberry'})"
0.0263,"frozenset({'Tomato', 'Pizza'})"
0.0262,"frozenset({'Water', 'Pizza'})"
0.026333333333333334,"frozenset({'Pizza', 'Yogurt'})"
0.026733333333333335,"frozenset({'Rice', 'Potato'})"
0.027566666666666666,"frozenset({'Potato', 'Sausage'})"
0.026133333333333335,"frozenset({'Potato', 'Shampoo'})"
0.025533333333333335,"frozenset({'Potato', 'Soap'})"
0.027033333333333333,"frozenset({'Soda', 'Potato'})"
0.026333333333333334,"frozenset({'Strawberry', 'Potato'})"
0.024433333333333335,"frozenset({'Tomato', 'Potato'})"
0.0243,"frozenset({'Water', 'Potato'})"
0.0273,"frozenset({'Yogurt', 'Potato'})"
0.0269,"frozenset({'Rice', 'Sausage'})"
0.0264,"frozenset({'Rice', 'Shampoo'})"
0.027466666666666667,"frozenset({'Rice', 'Soap'})"
0.028666666666666667,"frozenset({'Soda', 'Rice'})"
0.0266,"frozenset({'Rice', 'Strawberry'})"
0.026833333333333334,"frozenset({'Tomato', 'Rice'})"
0.0251,"frozenset({'Water', 'Rice'})"
0.0255,"frozenset({'Rice', 'Yogurt'})"
0.026266666666666667,"frozenset({'Shampoo', 'Sausage'})"
0.027766666666666665,"frozenset({'Soap', 'Sausage'})"
0.025966666666666666,"frozenset({'Soda', 'Sausage'})"
0.027333333333333334,"frozenset({'Strawberry', 'Sausage'})"
0.027066666666666666,"frozenset({'Tomato', 'Sausage'})"
0.026866666666666667,"frozenset({'Water', 'Sausage'})"
0.026933333333333333,"frozenset({'Yogurt', 'Sausage'})"
0.027933333333333334,"frozenset({'Soap', 'Shampoo'})"
0.0274,"frozenset({'Soda', 'Shampoo'})"
0.027733333333333332,"frozenset({'Strawberry', 'Shampoo'})"
0.026233333333333334,"frozenset({'Tomato', 'Shampoo'})"
0.025,"frozenset({'Water', 'Shampoo'})"
0.026566666666666666,"frozenset({'Yogurt', 'Shampoo'})"
0.027066666666666666,"frozenset({'Soda', 'Soap'})"
0.025766666666666667,"frozenset({'Strawberry', 'Soap'})"
0.0272,"frozenset({'Tomato', 'Soap'})"
0.027366666666666668,"frozenset({'Water', 'Soap'})"
0.0281,"frozenset({'Yogurt', 'Soap'})"
0.028066666666666667,"frozenset({'Soda', 'Strawberry'})"
0.0264,"frozenset({'Soda', 'Tomato'})"
0.025,"frozenset({'Soda', 'Water'})"
0.027,"frozenset({'Soda', 'Yogurt'})"
0.026266666666666667,"frozenset({'Tomato', 'Strawberry'})"
0.0275,"frozenset({'Water', 'Strawberry'})"
0.026566666666666666,"frozenset({'Strawberry', 'Yogurt'})"
0.025333333333333333,"frozenset({'Water', 'Tomato'})"
0.024966666666666668,"frozenset({'Tomato', 'Yogurt'})"
0.0271,"frozenset({'Water', 'Yogurt'})"
