antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'Soap'}),frozenset({'Honey'}),0.16506666666666667,0.1612,0.027833333333333335,0.16861873990306947,1.0460219596964606,1.0,0.001224586666666666,1.008923390818557,0.05269537577671228,0.09326482743214563,0.008844468172471935,0.1706410490251493
frozenset({'Cucumber'}),frozenset({'Bread'}),0.15993333333333334,0.16233333333333333,0.026966666666666667,0.16861192163401417,1.0386771353224693,1.0,0.001004155555555556,1.0075519344865045,0.044326146344458923,0.09131956202731685,0.007495330243550548,0.16736550907162723
frozenset({'Juice'}),frozenset({'Butter'}),0.1653,0.16203333333333333,0.027866666666666668,0.1685823754789272,1.0404178696498285,1.0,0.0010825566666666682,1.0078769585253455,0.046540945576527284,0.09305431878895813,0.007815396967572944,0.17028172466602193
frozenset({'Cereal'}),frozenset({'Ice Cream'}),0.23273333333333332,0.16793333333333332,0.039233333333333335,0.16857633915783446,1.0038289350406975,1.0,0.00014964888888889527,1.0007733792707436,0.004971322727520243,0.10854929447569864,0.0007727816174599023,0.20110039665315305
frozenset({'Cookie'}),frozenset({'Banana'}),0.16393333333333332,0.16303333333333334,0.027633333333333333,0.16856445709638065,1.0339263367187528,1.0,0.0009067355555555552,1.0066524985734084,0.03924699963612714,0.09231625835189311,0.006608535301741191,0.16902972394790408
frozenset({'Shampoo'}),frozenset({'Chickpeas'}),0.16176666666666667,0.1637,0.027266666666666668,0.16855553266021017,1.0296611646927927,1.0,0.0007854633333333333,1.0058398760842628,0.03436599640082087,0.09143751397272525,0.005805969939268396,0.16756019353434048
frozenset({'Chocolate'}),frozenset({'Strawberry'}),0.1608,0.16346666666666668,0.0271,0.1685323383084577,1.0309890190158506,1.0,0.0008145599999999989,1.0060924457741212,0.03581692632941578,0.09119461581604037,0.00605555264798099,0.16715768628310324
frozenset({'Pizza'}),frozenset({'Banana'}),0.15943333333333334,0.16303333333333334,0.026866666666666667,0.16851348526029689,1.0336136900038655,1.0,0.0008737188888888886,1.0065907887017014,0.03868884583059735,0.09088858818222822,0.006547634625389562,0.16665298061828993
frozenset({'Pizza'}),frozenset({'Cola'}),0.15943333333333334,0.16336666666666666,0.026866666666666667,0.16851348526029689,1.031504704715141,1.0,0.000820574444444444,1.0061899002598274,0.03633557495135768,0.09078621311106105,0.006151821100797115,0.16648485934102378
frozenset({'Pizza'}),frozenset({'Soap'}),0.15943333333333334,0.16506666666666667,0.026866666666666667,0.16851348526029689,1.020881372740086,1.0,0.0005495377777777755,1.0041453692062694,0.024333893467235312,0.0902676671519767,0.0041282560607196804,0.16563800272707896
frozenset({'Pizza'}),frozenset({'Orange'}),0.15943333333333334,0.16483333333333333,0.026866666666666667,0.16851348526029689,1.0223265030958355,1.0,0.0005867388888888894,1.004425991115581,0.0259811830827032,0.09033848912799819,0.004406488038671189,0.16575320370193813
frozenset({'Orange'}),frozenset({'Onion'}),0.16483333333333333,0.1624,0.027766666666666665,0.1684529828109201,1.0372720616435969,1.0,0.0009977333333333338,1.0072791828793775,0.04302467344950355,0.09272039180765805,0.007226579287153917,0.16971499715258648
frozenset({'Potato'}),frozenset({'Yogurt'}),0.16206666666666666,0.16376666666666667,0.0273,0.16844919786096257,1.0285927001483568,1.0,0.0007588822222222222,1.005631082529475,0.03317433797185567,0.09144707458686915,0.005599550995690081,0.16757489406583648
frozenset({'Strawberry'}),frozenset({'Ice Cream'}),0.16346666666666668,0.16793333333333332,0.027533333333333333,0.16843393148450245,1.0029809338100584,1.0,8.183111111111085e-05,1.00060199444172,0.0035528461748049606,0.09060991663010091,0.0006016322624418601,0.16619394073232666
frozenset({'Cucumber'}),frozenset({'Beans'}),0.15993333333333334,0.16496666666666668,0.026933333333333333,0.1684035014589412,1.020833510561373,1.0,0.0005496644444444414,1.0041328153717628,0.02429370684866267,0.09039042398478575,0.004115805507494141,0.16583440379069508
frozenset({'Cucumber'}),frozenset({'Soap'}),0.15993333333333334,0.16506666666666667,0.026933333333333333,0.1684035014589412,1.0202150734588522,1.0,0.0005336711111111093,1.0040125647451963,0.023586844042709092,0.09036009841198836,0.003996528416170394,0.1657849494370635
frozenset({'Water'}),frozenset({'Cheese'}),0.15996666666666667,0.16526666666666667,0.026933333333333333,0.16836841008543446,1.0187681126589418,1.0,0.0004961755555555544,1.0037297085108159,0.021930510379715357,0.09028941781204602,0.0037158494754026697,0.16566867458688828
frozenset({'Cracker'}),frozenset({'Apple'}),0.16236666666666666,0.16046666666666667,0.027333333333333334,0.16834325600492714,1.0490855172720843,1.0,0.001278895555555555,1.009470961902411,0.05585840477768857,0.0924985899605189,0.009382104349551891,0.1693398872463356
frozenset({'Dish Sponge'}),frozenset({'Flatbread with Meat'}),0.16256666666666666,0.16263333333333332,0.027366666666666668,0.16834119335657166,1.035096495326327,1.0,0.0009279077777777818,1.0068632232084156,0.04048859150131189,0.0918858421936206,0.006816440456078584,0.16830669014006078
frozenset({'Cola'}),frozenset({'Cracker'}),0.16336666666666666,0.16236666666666666,0.0275,0.16833299326668028,1.0367460065695768,1.0,0.0009746988888888926,1.0071739368662087,0.04236455152746655,0.09220967922208563,0.007122838075546519,0.16885136626996505
frozenset({'Flatbread with Meat'}),frozenset({'Dish Sponge'}),0.16263333333333332,0.16256666666666666,0.027366666666666668,0.16827218692354992,1.035096495326327,1.0,0.0009279077777777818,1.0068598406439955,0.04049181498696145,0.0918858421936206,0.006813103837379998,0.16830669014006078
frozenset({'Strawberry'}),frozenset({'Water'}),0.16346666666666668,0.15996666666666667,0.0275,0.1682300163132137,1.0516566971028152,1.0,0.001350782222222218,1.009934657187219,0.05871774808975939,0.09292633476008111,0.009836930653403056,0.17007041553314362
frozenset({'Soap'}),frozenset({'Sausage'}),0.16506666666666667,0.1644,0.027766666666666665,0.16821486268174474,1.0232047608378634,1.0,0.000629706666666667,1.004586355911629,0.02716206252542539,0.09203402938901778,0.004565417283083708,0.16855593093535737
frozenset({'Cookie'}),frozenset({'Honey'}),0.16393333333333332,0.1612,0.027566666666666666,0.1681577877185848,1.0431624548299305,1.0,0.0011406133333333353,1.0083643119041799,0.04948952442036079,0.09264030469362608,0.008294930518102999,0.16958344307351902
frozenset({'Cookie'}),frozenset({'Minced Meat'}),0.16393333333333332,0.1631,0.027566666666666666,0.1681577877185848,1.0310103477534323,1.0,0.0008291400000000025,1.0060802248838914,0.035975157468991534,0.0920525378450579,0.006043479171447976,0.16858737536348206
frozenset({'Shampoo'}),frozenset({'Orange'}),0.16176666666666667,0.16483333333333333,0.0272,0.16814341644343703,1.0200813939945623,1.0,0.0005354611111111109,1.003979151184873,0.02348519138836191,0.09084836339345356,0.003963380295474391,0.16657929163931204
frozenset({'Shampoo'}),frozenset({'Milk'}),0.16176666666666667,0.16266666666666665,0.0272,0.16814341644343703,1.033668543709654,1.0,0.0008859555555555572,1.0065837668235489,0.03885779070048514,0.09151059773466412,0.006540704351238502,0.1676782655987677
frozenset({'Cracker'}),frozenset({'Chicken'}),0.16236666666666666,0.16603333333333334,0.0273,0.16813795935126258,1.0126759246211356,1.0,0.00034172111111111306,1.0025300180980585,0.014943599208790905,0.09066755230820325,0.0025236332602373074,0.16628138682279048
frozenset({'Ice Cream'}),frozenset({'Rice'}),0.16793333333333332,0.16266666666666665,0.028233333333333333,0.16812227074235808,1.033538549645644,1.0,0.0009161777777777803,1.0065581802274717,0.03899953903960004,0.09337449013339212,0.006515450727338489,0.17084392225642495
frozenset({'Beans'}),frozenset({'Soda'}),0.16496666666666668,0.1658,0.027733333333333332,0.16811477066073952,1.0139612223205037,1.0,0.00038185999999999776,1.0027825601165898,0.016489150594325944,0.09151908480915191,0.0027748389603686314,0.167692286818106
frozenset({'Sausage'}),frozenset({'Cheese'}),0.1644,0.16526666666666667,0.027633333333333333,0.1680859691808597,1.0170591116227896,1.0,0.000463493333333332,1.0033889349256642,0.020072976894884458,0.09149100540779163,0.003377488835787498,0.16764524356582314
frozenset({'Sausage'}),frozenset({'Juice'}),0.1644,0.1653,0.027633333333333333,0.1680859691808597,1.016854018033029,1.0,0.00045801333333333333,1.003348866682915,0.01983564896485179,0.09148090929154712,0.0033376892067325838,0.16762838487274484
frozenset({'Flatbread with Meat'}),frozenset({'Banana'}),0.16263333333333332,0.16303333333333334,0.027333333333333334,0.16806722689075632,1.0308764683546696,1.0,0.0008186788888888928,1.0060508417508418,0.035768878627443344,0.09162011173184358,0.006014449270089984,0.16786105159708536
frozenset({'Chicken'}),frozenset({'Dish Sponge'}),0.16603333333333334,0.16256666666666666,0.0279,0.16803854647661112,1.0336592975801382,1.0,0.0009085144444444457,1.0065770833333334,0.03904621496026227,0.09278350515463918,0.006534107960766379,0.1698302225924167
frozenset({'Lentil'}),frozenset({'Yogurt'}),0.1617,0.16376666666666667,0.027166666666666665,0.16800659657802514,1.0258900666274688,1.0,0.000685596666666663,1.0050961100099107,0.030104601117218518,0.09107162811487317,0.005070271349334473,0.16694651017584342
frozenset({'Cookie'}),frozenset({'Sausage'}),0.16393333333333332,0.1644,0.027533333333333333,0.16795445302968687,1.0216207605212098,1.0,0.0005826933333333353,1.004271945259042,0.025312809336466065,0.09153368794326243,0.00425377337205227,0.16771607485223192
frozenset({'Water'}),frozenset({'Sausage'}),0.15996666666666667,0.1644,0.026866666666666667,0.16795165659512398,1.021603750578613,1.0,0.0005681466666666683,1.0042685699974956,0.025173879921067448,0.09030812324929971,0.004250426753379598,0.16568710161467473
frozenset({'Dish Sponge'}),frozenset({'Cookie'}),0.16256666666666666,0.16393333333333332,0.0273,0.16793110518761534,1.0243865708882596,1.0,0.0006499044444444498,1.0048046163955973,0.028427365688043382,0.0912433155080214,0.004781642437941971,0.16723110769750837
frozenset({'Ice Cream'}),frozenset({'Chicken'}),0.16793333333333332,0.16603333333333334,0.0282,0.16792377927749108,1.0113859422454792,1.0,0.0003174688888888874,1.0022719624681933,0.013529879838157718,0.09222718848795379,0.002266812355599036,0.16888459592262428
frozenset({'Yogurt'}),frozenset({'Juice'}),0.16376666666666667,0.1653,0.0275,0.16792184001628332,1.015861101126941,1.0,0.00042936999999999836,1.0031509540117416,0.01867116978369811,0.09119044987288605,0.0031410566865740053,0.16714301317208602
frozenset({'Beans'}),frozenset({'Flatbread with Meat'}),0.16496666666666668,0.16263333333333332,0.0277,0.16791270963831076,1.0324618342179388,1.0,0.0008709211111111101,1.0063447385462199,0.03765262306531255,0.09236412137379126,0.006304736640632261,0.16911724844489837
frozenset({'Chocolate'}),frozenset({'Shampoo'}),0.1608,0.16176666666666667,0.027,0.16791044776119404,1.0379792773203835,1.0,0.0009879199999999998,1.00738355754858,0.04360060728030222,0.0913499492500282,0.007329440205027286,0.16740875777715586
frozenset({'Dumpling'}),frozenset({'Minced Meat'}),0.1626,0.1631,0.0273,0.16789667896678967,1.0294094357252586,1.0,0.0007799400000000033,1.0057645232815966,0.034116587973765086,0.09148793565683647,0.005731484008590841,0.16763932660785835
frozenset({'Fish'}),frozenset({'Beans'}),0.1636,0.16496666666666668,0.027466666666666667,0.16788916055419723,1.0177156630886879,1.0,0.00047811999999999855,1.0035121449559254,0.020812149155186522,0.09122107826857079,0.003499852964988081,0.1671937215177533
frozenset({'Fish'}),frozenset({'Soap'}),0.1636,0.16506666666666667,0.027466666666666667,0.16788916055419723,1.0170991148275277,1.0,0.00046176000000000203,1.0033919686581783,0.020100012536390443,0.09119079238601151,0.003380502101002745,0.1671432878699904
frozenset({'Sausage'}),frozenset({'Orange'}),0.1644,0.16483333333333333,0.0276,0.16788321167883213,1.0185028008827026,1.0,0.0005014000000000025,1.0036652046783625,0.0217408648476146,0.09150182340590121,0.003651820010575297,0.1676625360719742
frozenset({'Soap'}),frozenset({'Juice'}),0.16506666666666667,0.1653,0.0277,0.16781098546042003,1.0151904746546887,1.0,0.0004144799999999983,1.0030173258917738,0.017921403180262058,0.09151982378854624,0.0030082490241045033,0.16769254657171032
frozenset({'Lentil'}),frozenset({'Minced Meat'}),0.1617,0.1631,0.027133333333333332,0.1678004535147392,1.0288194574784746,1.0,0.0007600633333333315,1.005648228882834,0.033415438580653815,0.09115341545352744,0.005616505573831063,0.1670802798945043
frozenset({'Chips'}),frozenset({'Soda'}),0.1617,0.1658,0.027133333333333332,0.1678004535147392,1.0120654614881737,1.0,0.0003234733333333309,1.0024038147138965,0.014221187667447848,0.09033403617800466,0.0023980502454318013,0.16572571931868846
frozenset({'Minced Meat'}),frozenset({'Chicken'}),0.1631,0.16603333333333334,0.027366666666666668,0.16779072143879012,1.010584549922446,1.0,0.0002866299999999995,1.002111714145383,0.012514865122707192,0.09068816966751353,0.0021072642057517656,0.16630853076557053
frozenset({'Bread'}),frozenset({'Honey'}),0.16233333333333333,0.1612,0.02723333333333333,0.1677618069815195,1.0407059986446618,1.0,0.0010651999999999988,1.007884529977794,0.046693789601294756,0.09191135110811115,0.007822850478683214,0.16835154038075145
frozenset({'Tomato'}),frozenset({'Chicken'}),0.16256666666666666,0.16603333333333334,0.027266666666666668,0.16772606110313718,1.0101951080293345,1.0,0.0002751811111111127,1.0020338589143467,0.012051367418997866,0.09048672566371682,0.0020297307284110116,0.16597505624921965
frozenset({'Tomato'}),frozenset({'Juice'}),0.16256666666666666,0.1653,0.027266666666666668,0.16772606110313718,1.0146767156874603,1.0,0.00039439666666666803,1.0029149790588814,0.017272330646665893,0.09070747394100688,0.002906506652853927,0.16633933625836433
frozenset({'Ice Cream'}),frozenset({'Minced Meat'}),0.16793333333333332,0.1631,0.028166666666666666,0.16772528781262405,1.02835860093577,1.0,0.0007767400000000015,1.0055574051991414,0.03314225788879576,0.0930002201188642,0.005526691137082157,0.1702104877648855
frozenset({'Onion'}),frozenset({'Beans'}),0.1624,0.16496666666666668,0.02723333333333333,0.16769293924466339,1.0165262027358863,1.0,0.00044274666666666365,1.0032755610357582,0.019409655611007128,0.09073745002221234,0.0032648667653946443,0.16638839728448565
frozenset({'Dumpling'}),frozenset({'Cheese'}),0.1626,0.16526666666666667,0.027266666666666668,0.16769167691676917,1.0146733173664935,1.0,0.00039430666666666683,1.0029135960591131,0.01726907653973792,0.09070747394100688,0.0029051316789024434,0.1663387791602805
frozenset({'Sausage'}),frozenset({'Potato'}),0.1644,0.16206666666666666,0.027566666666666666,0.16768045417680455,1.034638754690279,1.0,0.0009229066666666674,1.0067447503045066,0.04006591792211524,0.09222705475632877,0.006699563422075605,0.1688875327239432
frozenset({'Butter'}),frozenset({'Fish'}),0.16203333333333333,0.1636,0.027166666666666665,0.16766097510800246,1.024822586234734,1.0,0.0006580133333333321,1.0048789915966387,0.028904908341522925,0.09102077283895466,0.004855302615976162,0.16685819741545194
frozenset({'Flatbread with Meat'}),frozenset({'Cola'}),0.16263333333333332,0.16336666666666666,0.027266666666666668,0.1676573068251691,1.0262638654876706,1.0,0.0006978011111111147,1.0051548961667898,0.03056215253138152,0.0912742691363535,0.005128459490620079,0.1672810100744903
frozenset({'Banana'}),frozenset({'Flatbread with Meat'}),0.16303333333333334,0.16263333333333332,0.027333333333333334,0.16765487630341444,1.0308764683546696,1.0,0.0008186788888888928,1.0060330058134774,0.035785973157035494,0.09162011173184358,0.005996826921795847,0.16786105159708536
frozenset({'Apple'}),frozenset({'Fish'}),0.16046666666666667,0.1636,0.0269,0.16763606148732862,1.0246703024897839,1.0,0.0006476533333333347,1.0048489143998005,0.0286782324634829,0.09052159282108804,0.004825515886332651,0.16603074468009463
frozenset({'Rice'}),frozenset({'Chips'}),0.16266666666666665,0.1617,0.027266666666666668,0.16762295081967216,1.0366292567697721,1.0,0.0009634666666666694,1.0071157065484984,0.0421993988756172,0.09177605744418266,0.007065431014758613,0.16812398829377753
frozenset({'Chickpeas'}),frozenset({'Sausage'}),0.1637,0.1644,0.027433333333333334,0.16758297699042965,1.019361173907723,1.0,0.0005210533333333336,1.0038237769080236,0.02271127423068894,0.09124168514412416,0.0038092113336879595,0.16722620057956195
frozenset({'Chickpeas'}),frozenset({'Rice'}),0.1637,0.16266666666666665,0.027433333333333334,0.16758297699042965,1.030223219203461,1.0,0.0008048000000000013,1.0059060665362036,0.03507900694911297,0.09177074041034788,0.0058713897178698194,0.16811525898701812
frozenset({'Juice'}),frozenset({'Soap'}),0.1653,0.16506666666666667,0.0277,0.1675741076830006,1.0151904746546887,1.0,0.0004144799999999983,1.0030122093023255,0.017926412957118484,0.09151982378854624,0.0030031631463597096,0.16769254657171032
frozenset({'Cracker'}),frozenset({'Minced Meat'}),0.16236666666666666,0.1631,0.0272,0.16752206939026892,1.0271126265497788,1.0,0.0007179966666666683,1.0053119358816276,0.03151371277151085,0.09119356280733124,0.0052838683119475795,0.16714546142720066
frozenset({'Yogurt'}),frozenset({'Orange'}),0.16376666666666667,0.16483333333333333,0.027433333333333334,0.167514756767759,1.0162674829186593,1.0,0.0004391277777777772,1.0032209861450694,0.019141891684737813,0.0910902047592695,0.0032106447029642926,0.16697274744353574
frozenset({'Chocolate'}),frozenset({'Chicken'}),0.1608,0.16603333333333334,0.026933333333333333,0.16749585406301826,1.0088085970468876,1.0,0.0002351733333333314,1.0017567729083665,0.01040477021963389,0.08980771368233856,0.0017536920696489692,0.1648561382340789
frozenset({'Sausage'}),frozenset({'Apple'}),0.1644,0.16046666666666667,0.027533333333333333,0.16747769667477697,1.0436915039973638,1.0,0.0011526133333333334,1.0084214320506577,0.05009869522936354,0.09260089686098656,0.008351103797479106,0.16953028996597178
frozenset({'Sausage'}),frozenset({'Cookie'}),0.1644,0.16393333333333332,0.027533333333333333,0.16747769667477697,1.0216207605212098,1.0,0.0005826933333333353,1.0042573794447152,0.025326946057812424,0.09153368794326243,0.0042393310040391265,0.16771607485223192
frozenset({'Soda'}),frozenset({'Egg'}),0.1658,0.1621,0.027766666666666665,0.16747084841174104,1.0331329328299879,1.0,0.0008904866666666657,1.0064512436609514,0.038444435554130504,0.09251443802754332,0.006409891886550951,0.1693821443374765
frozenset({'Orange'}),frozenset({'Sausage'}),0.16483333333333333,0.1644,0.0276,0.16744186046511628,1.0185028008827024,1.0,0.0005014000000000025,1.0036536312849162,0.02175214528038327,0.09150182340590121,0.003640330858205225,0.1676625360719742
frozenset({'Milk'}),frozenset({'Soda'}),0.16266666666666665,0.1658,0.02723333333333333,0.16741803278688525,1.0097589432260872,1.0,0.0002632000000000016,1.0019433915825746,0.011542149701019024,0.090406108221755,0.0019396221372395622,0.16583607710916437
frozenset({'Cheese'}),frozenset({'Lentil'}),0.16526666666666667,0.1617,0.027666666666666666,0.16740621218233157,1.035288881770758,1.0,0.0009430466666666623,1.0068535368217055,0.04083462674273467,0.09243791068047666,0.006806885580736674,0.16925247735482274
frozenset({'Minced Meat'}),frozenset({'Dumpling'}),0.1631,0.1626,0.0273,0.16738197424892706,1.0294094357252588,1.0,0.0007799400000000033,1.0057432989690722,0.03413697068853016,0.09148793565683647,0.005710501849686013,0.16763932660785835
frozenset({'Minced Meat'}),frozenset({'Chickpeas'}),0.1631,0.1637,0.0273,0.16738197424892706,1.022492206774142,1.0,0.0006005300000000019,1.0044221649484537,0.02628442573477831,0.09115191986644408,0.004402695502722767,0.1670752265868948
frozenset({'Tomato'}),frozenset({'Cola'}),0.16256666666666666,0.16336666666666666,0.0272,0.16731597293418085,1.024174492557728,1.0,0.0006420255555555539,1.004742863005828,0.028185981832130943,0.09105110466413747,0.004720474442225815,0.16690630313715776
frozenset({'Tomato'}),frozenset({'Soap'}),0.16256666666666666,0.16506666666666667,0.0272,0.16731597293418085,1.0136266534784786,1.0,0.0003656622222222225,1.0027012722646311,0.01605317524056155,0.09053589259957838,0.0026939950505200224,0.16604893961733275
frozenset({'Chocolate'}),frozenset({'Chips'}),0.1608,0.1617,0.0269,0.16728855721393035,1.034561269102847,1.0,0.0008986399999999992,1.0067112770724422,0.039807782947824236,0.09100135317997293,0.006666536101551162,0.16682300464283406
frozenset({'Chocolate'}),frozenset({'Rice'}),0.1608,0.16266666666666665,0.0269,0.16728855721393035,1.0284132615610473,1.0,0.0007432000000000029,1.0055504107542943,0.03292213153968565,0.09070473193211194,0.005519773742751229,0.16632870483647338
frozenset({'Cereal'}),frozenset({'Chocolate'}),0.23273333333333332,0.1608,0.038933333333333334,0.1672873102262962,1.0403439690690062,1.0,0.0015098133333333388,1.007790574475404,0.05054233911042835,0.10979507426207935,0.007730350603308151,0.2047050149804781
frozenset({'Sausage'}),frozenset({'Beans'}),0.1644,0.16496666666666668,0.0275,0.1672749391727494,1.013992357078699,1.0,0.0003794800000000015,1.002771950328707,0.016514208625266612,0.09109982332155477,0.002764287860064746,0.16698764133824376
frozenset({'Soda'}),frozenset({'Beans'}),0.1658,0.16496666666666668,0.027733333333333332,0.16726980297547245,1.0139612223205037,1.0,0.00038185999999999776,1.002765765330758,0.016505622614019784,0.09151908480915191,0.0027581369711457866,0.167692286818106
frozenset({'Soda'}),frozenset({'Chicken'}),0.1658,0.16603333333333334,0.027733333333333332,0.16726980297547245,1.0074471168970434,1.0,0.00020500666666666348,1.0014848382423949,0.008861265053574912,0.09119807081004055,0.0014826367666242973,0.16715226747850112
frozenset({'Soda'}),frozenset({'Honey'}),0.1658,0.1612,0.027733333333333332,0.16726980297547245,1.0376538646121118,1.0,0.001006373333333331,1.0072890391115403,0.04349976024934058,0.09267097349075518,0.007236293485303336,0.1696564068640803
frozenset({'Flatbread with Meat'}),frozenset({'Milk'}),0.16263333333333332,0.16266666666666665,0.0272,0.1672473867595819,1.0281601645056264,1.0,0.0007449777777777805,1.0055006973500697,0.032708358212916275,0.09124454880912446,0.005470605206507055,0.16723025075684012
frozenset({'Orange'}),frozenset({'Cheese'}),0.16483333333333333,0.16526666666666667,0.027566666666666666,0.1672396359959555,1.0119380959819817,1.0,0.00032521111111110876,1.002369192164481,0.014125634607490988,0.09111943587483473,0.0023635923599818354,0.16702038274182607
frozenset({'Orange'}),frozenset({'Lentil'}),0.16483333333333333,0.1617,0.027566666666666666,0.1672396359959555,1.0342587260108564,1.0,0.0009131166666666649,1.0066521369596892,0.039661475105433025,0.09220648901772772,0.006608178451575211,0.16885997466670583
frozenset({'Milk'}),frozenset({'Shampoo'}),0.16266666666666665,0.16176666666666667,0.0272,0.16721311475409836,1.033668543709654,1.0,0.0008859555555555572,1.0065400262467192,0.038899556637941875,0.09151059773466412,0.006497532215490945,0.1676782655987677
frozenset({'Milk'}),frozenset({'Flatbread with Meat'}),0.16266666666666665,0.16263333333333332,0.0272,0.16721311475409836,1.0281601645056264,1.0,0.0007449777777777805,1.005499343832021,0.03270966029724003,0.09124454880912446,0.005469266455274518,0.16723025075684012
frozenset({'Strawberry'}),frozenset({'Sausage'}),0.16346666666666668,0.1644,0.027333333333333334,0.16721044045676997,1.0170951365983576,1.0,0.0004594133333333354,1.0033747306562195,0.020092211760498312,0.0909494232475599,0.0033633801541048114,0.16673579605969074
frozenset({'Strawberry'}),frozenset({'Juice'}),0.16346666666666668,0.1653,0.027333333333333334,0.16721044045676997,1.0115574135315788,1.0,0.00031229333333333137,1.0022940254652302,0.013657992333828256,0.09067787238748204,0.0022887749571941637,0.16628317949436605
frozenset({'Cheese'}),frozenset({'Sausage'}),0.16526666666666667,0.1644,0.027633333333333333,0.16720451795078659,1.0170591116227896,1.0,0.000463493333333332,1.0033675950593364,0.020093817778171215,0.09149100540779163,0.0033562924255464274,0.16764524356582314
frozenset({'Juice'}),frozenset({'Sausage'}),0.1653,0.1644,0.027633333333333333,0.16717080056462996,1.016854018033029,1.0,0.00045801333333333333,1.0033269733656174,0.019857036390356003,0.09148090929154712,0.0033159413171732544,0.16762838487274484
frozenset({'Bread'}),frozenset({'Chickpeas'}),0.16233333333333333,0.1637,0.027133333333333332,0.16714579055441478,1.0210494230569014,1.0,0.000559366666666665,1.0041373274161736,0.024610599819513395,0.09077729452436711,0.004120280466835787,0.16644807344865922
frozenset({'Cereal'}),frozenset({'Juice'}),0.23273333333333332,0.1653,0.0389,0.1671440847894586,1.011155987837015,1.0,0.00042918000000000123,1.0022141702493552,0.014379491985818227,0.10831631705958789,0.0022092785305602076,0.2012368941793633
frozenset({'Detergent'}),frozenset({'Cola'}),0.15736666666666665,0.16336666666666666,0.0263,0.1671256089811481,1.0230092367750343,1.0,0.0005915322222222255,1.0045132163445236,0.02669217865753817,0.0893241254386958,0.0044929387399674425,0.16405658127082298
frozenset({'Detergent'}),frozenset({'Dish Sponge'}),0.15736666666666665,0.16256666666666666,0.0263,0.1671256089811481,1.028043524591848,1.0,0.0007174255555555571,1.0054737453374027,0.03237296360700771,0.0895674877965717,0.005443946560301027,0.16445269581720928
frozenset({'Cracker'}),frozenset({'Cookie'}),0.16236666666666666,0.16393333333333332,0.027133333333333332,0.16711147608293986,1.0193868000179334,1.0,0.0005160244444444469,1.0038158080683592,0.022704564349675684,0.09069637883008357,0.003801303025603865,0.16631295642292582
frozenset({'Onion'}),frozenset({'Soap'}),0.1624,0.16506666666666667,0.027133333333333332,0.16707717569786537,1.0121799820145316,1.0,0.00032650666666666703,1.0024137999014293,0.014366541587171978,0.09034406215316315,0.0024079875014356884,0.16572760238851264
frozenset({'Soda'}),frozenset({'Dish Sponge'}),0.1658,0.16256666666666666,0.0277,0.16706875753920386,1.0276938130359066,1.0,0.0007464466666666641,1.0054051170649287,0.032303444129296754,0.09212860310421285,0.005376058837563821,0.16873019587027857
frozenset({'Chicken'}),frozenset({'Soda'}),0.16603333333333334,0.1658,0.027733333333333332,0.1670347319815298,1.0074471168970434,1.0,0.00020500666666666348,1.0014823330923113,0.008863744323544738,0.09119807081004055,0.0014801390332411781,0.16715226747850112
frozenset({'Apple'}),frozenset({'Soda'}),0.16046666666666667,0.1658,0.0268,0.16701287910261736,1.007315314249803,1.0,0.00019462666666666614,1.0014560598503741,0.008650268865313684,0.08949243098842385,0.0014539428226053213,0.16432670493128454
frozenset({'Chips'}),frozenset({'Juice'}),0.1617,0.1653,0.027,0.16697588126159554,1.0101384226351817,1.0,0.00027098999999999873,1.0020118040089088,0.011972643047437217,0.09,0.0020077647796759805,0.16515763210085221
frozenset({'Minced Meat'}),frozenset({'Strawberry'}),0.1631,0.16346666666666668,0.02723333333333333,0.16697322705906395,1.0214512258915005,1.0,0.0005719199999999966,1.0042094210009813,0.025093481173526975,0.09097995545657014,0.004191776050841496,0.16678596100098383
frozenset({'Cookie'}),frozenset({'Orange'}),0.16393333333333332,0.16483333333333333,0.027366666666666668,0.16693777958519726,1.0127671157848166,1.0,0.000344988888888894,1.0025261573509072,0.015077949927162394,0.09079849590798496,0.0025197919599248796,0.16648203438309409
frozenset({'Water'}),frozenset({'Juice'}),0.15996666666666667,0.1653,0.0267,0.16690977286934777,1.0097384928575184,1.0,0.000257509999999999,1.0019322911455728,0.011481174503062746,0.08942726359272077,0.0019285645972777882,0.1642171368883944
frozenset({'Shampoo'}),frozenset({'Chocolate'}),0.16176666666666667,0.1608,0.027,0.16690706779311765,1.0379792773203833,1.0,0.0009879199999999998,1.007330596092011,0.04365088833216243,0.0913499492500282,0.0072772495151544915,0.16740875777715586
frozenset({'Dish Sponge'}),frozenset({'Orange'}),0.16256666666666666,0.16483333333333333,0.027133333333333332,0.16690588476522453,1.0125736183936775,1.0,0.00033692777777777697,1.0024877758634834,0.014828028898800666,0.09036412078152753,0.002481602193443858,0.16575830133104502
frozenset({'Dish Sponge'}),frozenset({'Chickpeas'}),0.16256666666666666,0.1637,0.027133333333333332,0.16690588476522453,1.019583902047798,1.0,0.0005211699999999979,1.0038481663795225,0.02293644018358414,0.09070648540227322,0.0038334147617177026,0.1663281205540641
